genres,title,tags,id,developer,Añio,price
"['Action', 'Free to Play', 'Strategy']",Gigantic,"['Free to Play', 'Multiplayer', 'MOBA', 'Action', 'Strategy', 'Third-Person Shooter', 'PvP', 'Third Person', 'Co-op', 'Shooter', 'Fantasy', 'Massively Multiplayer', 'RPG', 'Adventure', 'FPS', 'Controller', 'Open World', 'Anime', 'Team-Based', 'Casual']",327690,Motiga Inc.,2017,0.0
"['Design &amp; Illustration', 'Web Publishing']",SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack,"['Design & Illustration', 'Web Publishing']",649690,Pon Pon Games,2017,19.99
"['Adventure', 'RPG', 'Simulation']",Kingsway,"['RPG', 'Adventure', 'Simulation', 'Rogue-like', 'Retro', 'Pixel Graphics']",588950,Andrew Morrish,2017,9.99
"['Action', 'Adventure', 'Free to Play', 'Strategy']",Gigantic Starter Pack,"['Strategy', 'Action', 'Adventure', 'Free to Play']",650610,Motiga Inc.,2017,9.99
"['Action', 'Indie']",AFTERGRINDER,"['Action', 'Indie', 'Arcade', 'Fast-Paced', '2D', 'Retro', 'Runner']",618310,Grave Danger Games,2017,4.99
"['Indie', 'RPG', 'Strategy']",Children of Zodiarcs,"['RPG', 'Indie', 'Strategy', 'Card Game', 'Tactical RPG', 'Turn-Based Strategy', 'Turn-Based', 'Female Protagonist', 'Board Game', 'Trading Card Game', 'Story Rich', 'Singleplayer', 'Character Customization', 'JRPG', 'Great Soundtrack']",436290,Cardboard Utopia,2017,17.99
"['Indie', 'RPG', 'Strategy']",Children of Zodiarcs Collector's Upgrade,"['Strategy', 'RPG', 'Indie']",677670,Cardboard Utopia,2017,7.99
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO off-road track: BARCO Italy,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",678730,Virtual Racing Industries Ltd.,2017,4.99
"['Action', 'Indie']",Serial Cleaner Official Soundtrack,"['Action', 'Indie']",653230,iFun4All S.A.,2017,6.99
['Indie'],Sorcerer's Dream,"['Indie', 'Visual Novel', 'Anime']",656220,Arai Koh Create Office,2017,2.99
"['Adventure', 'Indie', 'RPG']",Choice of Zombies,"['Adventure', 'Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure']",675180,Choice of Games,2012,4.99
"['Adventure', 'Indie', 'RPG']",Choice of Zombies - Delta Force Operator,"['Adventure', 'RPG', 'Indie']",675200,Choice of Games,2012,0.99
"['Action', 'Casual', 'Indie']",Kalzor: 2000,"['Action', 'Indie', 'Casual']",656640,Roley Games,2017,1.99
"['Casual', 'Indie']",Golem Creation Kit,"['Indie', 'Casual', 'Visual Novel']",650680,Illuminated Games,2017,4.99
"['Action', 'Adventure', 'RPG']",Survival Is Not Enough,"['Adventure', 'RPG', 'Action']",407000,Fixer Games,2017,4.99
"['Casual', 'Indie']",Runaway Train,"['Casual', 'Indie', 'Trains']",615080,Hammer Games,2017,2.99
"['Casual', 'Indie']",Shn!p,"['Indie', 'Casual', 'Puzzle']",664160,Martin Knopf,2017,1.99
"['Action', 'Indie']",Destroyer: Invasion,"['Action', 'Indie']",678240,MFAFB Games LLC,2017,1.99
['Simulation'],The Museum Relic Campaign,['Simulation'],602623,Apache600,2017,9.99
"['Adventure', 'Casual', 'Indie']",Panda Love,"['Adventure', 'Indie', 'Casual']",659250,cada,2017,0.99
"['Action', 'Indie', 'Early Access']",JETBROS,"['Early Access', 'Action', 'Indie', '2D']",601700,Weltrom Studios,2017,9.99
"['Casual', 'Indie']",NASWAY,"['Indie', 'Casual']",657680,"lalalaZero,Urbanoff",2017,0.99
"['Action', 'Casual', 'Indie']",Slash It Ultimate,"['Action', 'Casual', 'Indie', 'Rhythm']",656600,Just1337 Studio,2017,4.99
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO off-road track: LAS VEGAS,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",678731,Virtual Racing Industries Ltd.,2017,4.99
['Action'],Xenoslaive Overdrive,"['Action', ""Shoot 'Em Up"", 'Bullet Hell']",654240,EVXIO,2017,5.99
"['Action', 'Adventure', 'Indie', 'RPG']",Celestial Creator,"['Action', 'Adventure', 'RPG', 'Indie']",666930,Angel T,2017,2.99
"['Action', 'Indie']",Break The Food Chain,"['Action', 'Indie']",635980,TEHO Games,2017,4.99
"['Action', 'Indie']",Chromatic,"['Indie', 'Action', 'Local Co-Op', 'Arcade', 'Co-op', 'Space', 'Retro', 'Colorful', 'Minimalist']",660070,Marc-Antoine Jacob,2017,0.99
"['Adventure', 'Casual']",Whispered Secrets: Into the Beyond Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",669040,Grandma Studios,2017,12.99
"['Action', 'Indie', 'RPG']",Dungelot OST,"['Action', 'RPG', 'Indie']",445850,Red Winter Software,2017,2.99
['Indie'],bead,['Indie'],659810,B.Bit,2017,0.99
"['Indie', 'Simulation']",SQUARE BOX,"['Indie', 'Simulation']",665410,Vox Mare,2017,1.99
"['Adventure', 'Indie']",Prisoner,"['Indie', 'Adventure', 'Platformer', 'Dark', 'Perma Death', 'Atmospheric', 'Great Soundtrack', '2D', 'Survival', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Rogue-like', 'Singleplayer', 'Rogue-lite']",653210,Polovey Alexander,2017,2.99
"['Adventure', 'Casual', 'Indie']",THE AWKWARD STEVE DUOLOGY,"['Indie', 'Adventure', 'Casual', 'FMV']",536770,"Oh, a Rock! Studios",2017,3.99
"['Casual', 'Indie']",Colorful Life,"['Indie', 'Casual']",565640,Oneironaut Academy LLC,2017,2.99
"['Casual', 'Indie', 'Simulation']",Nurbits,"['Music', 'Puzzle', 'Level Editor', 'Robots', 'Science', 'Mouse only', 'Touch-Friendly', 'Character Customization', 'Education', 'Casual', 'Indie', 'Simulation']",651010,Cogent Education,2017,9.99
"['Action', 'Free to Play', 'Indie']",Naev,"['Free to Play', 'Indie', 'Action', 'Space']",598530,Naev Team,2017,0.0
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Russia,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591503,DL Softworks,2017,3.99
"['Casual', 'Indie']",Mr Rabbit's Alphabet Forest Adventure,"['Casual', 'Indie', 'Education']",652390,Alakhaine Specialist Consulting Limited,2017,4.99
"['Action', 'Adventure', 'Indie', 'RPG']",The Initial,"['Action', 'Female Protagonist', 'Hack and Slash', 'Anime', 'RPG', 'Adventure', 'Indie', 'Sexual Content', 'Nudity']",665090,Restory Studio,2017,9.99
"['Adventure', 'Strategy']",Castles,"['Adventure', 'Strategy']",666660,Quicksilver Software,1991,9.99
"['Indie', 'Strategy']",Rusted Warfare - RTS,"['Strategy', 'Indie', 'RTS', 'Multiplayer', 'Pixel Graphics', 'Base Building']",647960,Corroding Games,2017,4.99
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",VAULT OF HONOR,"['Action', 'Casual', 'Strategy', 'RPG', 'Indie', 'Adventure']",656180,Virtual Top,2017,4.99
['Action'],Tank Battle Mania,"['Action', 'Retro']",661090,Bogdanehi,2017,0.99
"['Action', 'Indie']",Exocomets,"['Action', 'Indie']",655950,Matthew Giordano,2017,1.99
"['Action', 'Indie']",tick-hunter,"['Action', 'Indie']",655710,StalkerAlex,2017,1.99
"['Adventure', 'Indie', 'RPG']",Airi's World,"['RPG', 'Adventure', 'Indie']",664590,Artbox Games,2017,4.99
"['Action', 'Indie', 'RPG']",Chinese Souls-Hua Garden/华夏园,"['Action', 'RPG', 'Indie']",668300,Dawei Liu,2017,5.99
"['Adventure', 'Casual', 'Indie']",Riaaf The Spider,"['Indie', 'Casual', 'Adventure']",647040,"Evgeny Osmet,.ez Games",2017,0.99
"['RPG', 'Strategy', 'Early Access']",Tower of Time,"['Early Access', 'RPG', 'Strategy', 'Real Time Tactics', 'Adventure', 'Real-Time with Pause', 'Story Rich', 'Lore-Rich', 'Realistic']",617480,Event Horizon,2017,14.99
"['Action', 'Indie']",OtterBash,"['Action', 'Indie']",668800,NoTime Studios,2017,9.99
"['Indie', 'RPG', 'Early Access']",Tessa's Ark,"['Early Access', 'RPG', 'Indie']",652030,Andrew Higgins,2017,2.99
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Loading Screen Simulator,"['Free to Play', 'Memes', 'Clicker', 'Simulation', 'Indie', 'Casual', 'Singleplayer', 'Funny', 'Comedy', 'Family Friendly', 'Difficult', 'Atmospheric', 'Mature', 'Open World', 'FPS', 'Survival Horror', 'Walking Simulator', 'Massively Multiplayer', 'First-Person', 'Multiplayer']",652980,CakeEaterGames,2017,0.0
"['Casual', 'Indie', 'Simulation']",Clumsy Fred,"['Indie', 'Casual', 'Simulation', 'Funny', 'Physics', 'Runner', 'Singleplayer', 'Comedy', 'Third Person', 'Kickstarter']",667130,BeshevGames,2017,0.99
"['Indie', 'Simulation', 'Strategy']",Dungeon Builder S,"['Indie', 'Strategy', 'Simulation', 'Base Building', 'Building', 'Resource Management', 'Mystery Dungeon']",667840,LIN KE HSI,2017,24.99
"['Adventure', 'Indie']",Yukie: A Japanese Winter Fairy Tale,"['Indie', 'Adventure', 'RPGMaker', 'Visual Novel', 'Casual', 'Anime', 'Singleplayer', 'Atmospheric', 'Dark', 'Dark Fantasy', 'Fantasy', 'Surreal', 'Story Rich', 'Great Soundtrack', '2D', 'Pixel Graphics', 'Drama']",352810,ImCyan,2017,2.99
"['Action', 'Indie']",Dead Purge: Outbreak,"['Gore', 'Violent', 'Action', 'Indie', 'Zombies', 'Survival', 'FPS', 'Shooter', 'Horror', 'First-Person', 'Blood', 'Dark', 'Singleplayer', 'Atmospheric', 'Survival Horror', 'Great Soundtrack', 'Difficult']",660990,Microlith Games,2017,14.99
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Attrition: Tactical Fronts,"['Early Access', 'Casual', 'Indie', 'Strategy', 'Simulation', 'Turn-Based', 'Turn-Based Tactics', 'Stylized', 'Turn-Based Strategy', 'Colorful', 'Turn-Based Combat']",656400,Cardboard Keep,2017,14.99
"['Casual', 'Indie']",ThinkAhead,"['Casual', 'Indie']",655180,"Radaev Valentine,Egor Magurin",2017,1.99
"['Casual', 'Indie']",OHOTA KREPKOE,"['Indie', 'Casual']",667070,ILLUMICORP,2017,0.99
['Simulation'],FSX Steam Edition: Toposim Caribbean Add-On,['Simulation'],622352,Toposim,2017,9.99
['Strategy'],Lightning: D-Day,"['Strategy', 'Historical', 'World War II', 'Turn-Based Tactics', 'Multiplayer', 'Tactical', 'Card Game', 'Singleplayer', 'Turn-Based', 'Mouse only', 'Local Multiplayer', 'War', 'Turn-Based Strategy', 'Wargame', 'Music', 'Soundtrack', 'Great Soundtrack']",620640,HexWar Games,2017,9.99
"['Indie', 'Racing', 'Sports']",Horse Racing 2016,"['Sports', 'Racing', 'Indie', 'Horses']",655610,Yash Future Tech Solutions Pvt Ltd,2016,9.99
"['Action', 'Casual', 'Indie']",Valhall 2000,"['Action', 'Casual', 'Indie']",661270,Simen Skogly Russnes,2017,0.99
"['Casual', 'Indie']",Sphere Frustration,"['Indie', 'Casual']",667160,GreatherGames,2017,0.99
"['Indie', 'Strategy']",Kursk - Battle at Prochorovka,"['Strategy', 'Indie']",605200,Yobowargames,2017,12.99
"['Adventure', 'Indie']",Planet 2117,"['Adventure', 'Indie', 'Platformer']",658750,Versus System,2017,3.99
"['Action', 'Indie']",The Maze : Endless nightmare,"['Action', 'Indie', 'Platformer']",580970,LaserStone,2017,2.99
"['Action', 'Indie']",Visitors: Marine Invasion,"['Action', 'Indie', 'Horror', 'Aliens']",661240,Black Side,2017,1.99
"['Action', 'Indie', 'RPG']",Devoid of Shadows,"['Action', 'Indie', 'RPG', 'Vampire']",671900,N-Game Studios,2017,8.99
"['Simulation', 'Strategy']",Project Highrise: Miami Malls,"['Strategy', 'Simulation', 'Management', 'Indie', '2D']",636500,SomaSim,2017,1.99
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",Star Trek Timelines,"['Free to Play', 'RPG', 'Adventure', 'Strategy', 'Multiplayer', 'Sci-fi', 'Space']",600750,Disruptor Beam Inc.,2016,0.0
"['Action', 'Adventure', 'Indie']",The End Is Nigh,"['Indie', 'Platformer', 'Difficult', 'Adventure', 'Great Soundtrack', 'Action', 'Singleplayer', '2D', 'Pixel Graphics', 'Funny', 'Memes']",583470,"Edmund McMillen,Tyler Glaiel",2017,14.99
"['Action', 'Adventure', 'Indie']",The End is Nigh - Soundtrack,"['Action', 'Adventure', 'Indie']",666670,Ridiculon,2017,4.99
"['Action', 'Indie']",Iron Crypticle,"['Action', 'Indie', 'Pixel Graphics', 'Top-Down Shooter', 'Local Co-Op', 'Top-Down', 'Arena Shooter', '2D', 'Twin Stick Shooter', 'Retro', 'Zombies', 'Arcade']",548680,Confused Pelican,2017,9.99
"['Adventure', 'Casual']",Haunted Halls: Green Hills Sanitarium Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",647080,ERS G Studios,2017,12.99
"['Adventure', 'Indie', 'RPG']",Catacombs 1: Demon War,"['RPG', 'Adventure', 'Indie', 'Casual', 'Dungeon Crawler', 'Story Rich', 'Choices Matter', 'Exploration', 'Replay Value', 'Strategy RPG', 'Party-Based RPG', 'CRPG', 'Turn-Based Combat', 'Great Soundtrack']",654250,SimProse Studios,2017,2.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Super Hardcore,"['Casual', 'Strategy', 'Action', 'Adventure', 'Indie']",647050,.ez Games,2017,0.99
"['Action', 'Indie', 'Early Access']",Circuitous ®,"['Early Access', 'Action', 'Indie']",483490,The Owl Prophecy,2017,3.99
"['Action', 'Indie']",Crystal Control II,"['Action', 'Indie', 'Competitive', 'Bullet Hell', 'Local Multiplayer']",499580,"Virtually Competent, LLC",2017,4.99
"['Casual', 'Indie']",Fruit Sudoku🍉,"['Indie', 'Casual', 'Puzzle', '2D']",597110,SlyGames,2017,0.99
"['Action', 'Casual', 'Indie']",A Quick Death,"['Action', 'Indie', 'Casual']",654000,Axiomatic Games,2017,4.99
"['Action', 'Adventure', 'Indie']",Black The Fall,"['Indie', 'Action', 'Adventure', 'Atmospheric', 'Platformer', 'Puzzle', 'Dark', 'Puzzle-Platformer', 'Singleplayer', 'Horror', 'Political', 'Story Rich', 'Dystopian', 'Stealth', 'Cinematic', '2.5D', 'Sci-fi', 'Classic', 'Survival', 'Side Scroller']",308060,Sand Sailor Studio,2017,14.99
['Action'],Wild Guns Reloaded,"['Action', 'Remake', 'On-Rails Shooter', 'Shooter', 'Western', ""Shoot 'Em Up"", 'Local Multiplayer', 'Arcade', 'Classic', 'Steampunk', 'Pixel Graphics', 'Great Soundtrack', 'Retro']",585910,NatsumeAtari Inc.,2017,19.99
['Indie'],Black The Fall: Collector's Upgrade,['Indie'],654540,Sand Sailor Studio,2017,4.99
['Adventure'],Minecraft: Story Mode - Season Two,"['Adventure', 'Story Rich', 'Choose Your Own Adventure', 'Psychological Horror', 'Singleplayer', 'Episodic', 'Choices Matter', 'Memes', 'Action', 'Family Friendly', 'Action-Adventure', 'Funny', 'Pixel Graphics', 'Zombies', 'Female Protagonist', 'Illuminati', 'Anime', 'Gore', 'Cold War', 'Nudity']",639170,Telltale Games,2017,24.99
['Indie'],Hexagon Defense,"['Indie', 'Tower Defense']",603860,LiMAVR,2017,3.99
"['Casual', 'Indie']",Gelu,"['Casual', 'Indie', 'Platformer']",664610,NedoStudio,2017,0.99
"['Action', 'Indie', 'Massively Multiplayer']",Chicken Wars,"['Action', 'Indie', 'Massively Multiplayer']",668790,Sokolov Yaroslav Vladimirovich,2017,1.99
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Ariel,"['Early Access', 'Indie', 'Adventure', 'Action', 'Simulation']",449700,Nuclear Fiction,2017,9.99
"['Action', 'Indie', 'RPG']",Brigand: Oaxaca,"['RPG', 'Action', 'Indie', 'Violent', 'Gore', 'Post-apocalyptic', 'Survival', 'Sci-fi', 'Horror', 'FPS', 'Shooter', 'Difficult', 'CRPG']",652410,"Brian Lancaster,Laughing Coyote Software",2017,5.99
"['Adventure', 'Indie']",In the Raven Shadow – Ve stínu havrana,"['Adventure', 'Indie', 'Point & Click', 'Comedy']",656570,"Rainbow Rhino,CINEMAX, s.r.o.",2017,3.99
"['Action', 'Casual', 'Indie', 'Racing']",Warp Rider,"['Action', 'Indie', 'Racing', 'Casual']",656370,Electric Root,2017,0.99
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Solitaire - Cat Pirate Portrait,"['Casual', 'Indie', 'Strategy', 'Adventure', 'Simulation', 'Sports', 'Card Game', 'Clicker', 'Singleplayer', 'Mouse only', 'Trading Card Game', 'Touch-Friendly', 'Atmospheric', 'Difficult', 'Minimalist', 'Gaming', 'Mystery', 'Physics', 'Dark Fantasy', 'Illuminati']",666800,Boogygames Studios,2017,1.99
"['Casual', 'Indie']",Omegaland,"['Indie', 'Casual', 'Platformer']",619870,Jonas Kyratzes,2017,2.99
['Simulation'],FSX Steam Edition: Bell 47™ Add-On,['Simulation'],556214,FlySimWare,2017,19.99
"['Action', 'Casual', 'Indie', 'Sports']",YamaYama,"['Sports', 'Casual', 'Action', 'Indie', 'Local Multiplayer', 'Singleplayer', 'Multiplayer']",455770,Lumenox ehf,2017,9.99
"['Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']",Psebay,"['Racing', 'Indie', 'Simulation', 'Sports', 'Adventure']",608660,Eugeny Butakov,2017,9.99
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Legendary Trickster's Guile Package,"['Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",668040,WeMade,2017,44.99
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Novitiate Essentials Package,"['Adventure', 'Free to Play', 'RPG', 'Massively Multiplayer']",668060,WeMade,2017,14.99
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Heroic Trickster's Guile Package,"['Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",668050,WeMade,2017,29.99
"['Action', 'Indie']",Aftermath Y2K,"['Action', 'Indie']",655360,"Matthew Willis,Jesse Crespo",2017,4.99
"['Action', 'Adventure', 'Indie']",Reflecting Fate,"['Action', 'Adventure', 'Indie']",644160,"KxONE,Andrew Drumov,starmops",2017,4.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Just One Line,"['Early Access', 'Choose Your Own Adventure', 'Indie', 'RPG', 'Adventure', 'Casual', 'Story Rich', 'Choices Matter', 'Multiple Endings', 'Text-Based']",640210,JOL Studios,2017,9.99
"['Casual', 'Indie']",Bump+Smack,"['Casual', 'Indie']",652070,Jason Sadler,2017,1.99
"['Simulation', 'Strategy']",Stronghold HD - USA Campaign Map Skin,"['Simulation', 'Strategy']",673440,FireFly Studios,2017,0.0
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned,"['Free to Play', 'Survival', 'Zombies', 'Multiplayer', 'Open World', 'Adventure', 'Crafting', 'Action', 'First-Person', 'Co-op', 'Sandbox', 'Post-apocalyptic', 'Shooter', 'FPS', 'Singleplayer', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Casual', 'Horror']",304930,Smartly Dressed Games,2017,0.0
"['Action', 'Casual', 'Free to Play', 'Indie']",Chroma Blast,"['Free to Play', 'Casual', 'Action', 'Indie']",653220,William Cheek,2017,0.0
['Action'],Deceit - Werewolf Pack,['Action'],672840,Automaton,2017,4.99
"['Indie', 'RPG']",Tears of a Dragon,"['RPG', 'Indie', 'Pixel Graphics', 'RPGMaker']",577760,Donovan Bell,2017,4.99
"['Design &amp; Illustration', 'Utilities', 'Web Publishing', 'Early Access']",Visual Novel Engine,"['Early Access', 'Utilities', 'Web Publishing', 'Design & Illustration', 'Visual Novel', 'Story Rich', 'Game Development', 'Anime']",665040,qberty,2017,0.0
"['Casual', 'Free to Play', 'Indie']",Ambre - Original Soundtrack,"['Free to Play', 'Indie', 'Casual']",654340,Träumendes Mädchen,2017,0.0
"['Adventure', 'Indie']",Little Red Lie,"['Adventure', 'Indie', 'Story Rich']",510520,WZOGI,2017,9.99
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",Visual Novel Engine - Export Your Game!,"['Design & Illustration', 'Utilities', 'Web Publishing']",665070,qberty,2017,2.99
"['Action', 'Adventure', 'Massively Multiplayer', 'Racing', 'Simulation']",Block Robot Mini Survival Game,"['Massively Multiplayer', 'Action', 'Racing', 'Adventure', 'Simulation']",656730,Theodor Niklas,2017,5.99
"['Casual', 'Indie']",Awesome Machine,"['Indie', 'Casual', 'Puzzle', '2D', 'Physics']",626160,Bellosoft,2017,2.99
['Casual'],Chateau Garden,"['Casual', 'Match 3']",636010,Makivision Games,2017,6.99
"['Adventure', 'Indie']",Tyd wag vir Niemand (Time waits for Nobody),"['Indie', 'Adventure', 'First-Person', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Family Friendly', 'Fantasy', 'Exploration', 'Experimental', '3D Platformer']",589730,Skobbejak Games,2017,9.99
"['Action', 'Adventure', 'Indie']",Demon Peak,"['Adventure', 'Indie', 'Action', 'Metroidvania', 'Pixel Graphics', '2D', 'Platformer']",525380,Kajak Games,2017,4.99
"['Action', 'Indie']",Dirty Fighter 2,"['Sexual Content', 'Nudity', 'Violent', 'Action', 'Indie', 'Fighting']",662660,Dirty Fighter Team,2017,9.99
['Racing'],Speedway Challenge League,['Racing'],662620,Artur Berkowski Berobasket,2017,2.99
"['Action', 'Indie']",The Heart of the Earth,"['Indie', 'Action', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",645310,DeadBrainGaming,2017,1.99
['Adventure'],√Letter - Root Letter -,"['Adventure', 'Violent', 'Visual Novel', 'Anime', 'Detective']",543240,"KADOKAWA GAMES, LTD",2017,19.99
['Simulation'],FSX Steam Edition: Toposim Australia Add-On,['Simulation'],622350,Toposim,2017,14.99
"['Casual', 'Indie']",Draw_Love,"['Indie', 'Casual', 'Puzzle']",654870,Sergej110,2017,1.99
['Simulation'],TS Marketplace: GWR Churchward Panelled Toplights Pack 01 Add-On,['Simulation'],513119,Matrix Trains,2017,4.99
"['Casual', 'Indie']",Died Of Fear,"['Indie', 'Casual']",663920,Ïorg Arms,2017,0.99
['Simulation'],TS Marketplace: GWR Churchward Panelled Toplights Pack 02 Add-On,['Simulation'],623250,Matrix Trains,2017,4.99
"['Action', 'Simulation', 'Strategy']",Tactics: Bludgeons Blessing,"['Strategy', 'Action', 'Simulation', 'RTS', 'War', 'Naval']",517500,Capt. McCay Soft,2017,9.99
